Course_ID,Course_Name,Category,Duration (hours),Enrolled_Students,Completion_Rate (%),Platform,Price ($),Rating (out of 5),Revenue ($),Cost_Per_Student ($),Difficulty_Level,Completion_Status
8389,Course_8389,Marketing,24,3054,68.56,edX,27.29,3.11,83343.66,0.01,Medium,Moderate
8390,Course_8390,Finance,92,2981,87.46,LinkedIn Learning,78.81,3.24,234932.61,0.03,Long,High
8391,Course_8391,Finance,78,3946,85.09,LinkedIn Learning,157.02,4.26,619600.92,0.04,Long,High
8392,Course_8392,Business,14,1176,52.25,Udemy,11.2,3.66,13171.2,0.01,Short,Moderate
8393,Course_8393,Data Science,16,2049,69.71,Coursera,101.34,4.49,207645.66,0.05,Short,Moderate
8394,Course_8394,Technology,34,2995,94.95,LinkedIn Learning,45.98,3.04,137710.1,0.02,Medium,High
8395,Course_8395,Technology,28,3018,80.36,LinkedIn Learning,68.24,4.05,205948.32,0.02,Medium,High
8396,Course_8396,Marketing,35,3087,80.48,LinkedIn Learning,184.08,3.22,568254.96,0.06,Medium,High
8397,Course_8397,AI,35,1104,64.54,LinkedIn Learning,46.61,4.43,51457.44,0.04,Medium,Moderate
8398,Course_8398,Technology,28,3490,65.5,Coursera,29.16,3.97,101768.4,0.01,Medium,Moderate
8399,Course_8399,Programming,97,3722,54.57,LinkedIn Learning,58.97,3.83,219486.34,0.02,Long,Moderate
8400,Course_8400,Finance,30,4977,77.26,Coursera,82.46,4.32,410403.42,0.02,Medium,High
8401,Course_8401,Finance,68,3288,97.75,Coursera,129.45,4.25,425631.6,0.04,Long,High
8402,Course_8402,Programming,49,2114,77.88,Coursera,148.92,3.28,314816.88,0.07,Medium,High
8403,Course_8403,Office Tools,65,646,60.33,edX,160.96,4.93,103980.16,0.25,Long,Moderate
8404,Course_8404,Finance,63,1815,89.15,LinkedIn Learning,11.29,3.54,20491.35,0.01,Long,High
8405,Course_8405,Data Science,26,1976,71.49,Udemy,110.86,4.75,219059.36,0.06,Medium,High
8406,Course_8406,Design,42,1866,70.28,Coursera,62.82,3.14,117222.12,0.03,Medium,High
8407,Course_8407,Technology,64,1480,79.47,edX,173.47,4.81,256735.6,0.12,Long,High
8408,Course_8408,Programming,69,632,83.27,Udemy,63.0,4.55,39816.0,0.1,Long,High
8409,Course_8409,Business,22,1068,81.48,edX,134.65,3.78,143806.2,0.13,Medium,High
8410,Course_8410,Marketing,43,3524,86.26,Udemy,44.75,4.34,157699.0,0.01,Medium,High
8411,Course_8411,Business,73,567,76.52,Coursera,136.05,3.12,77140.35,0.24,Long,High
8412,Course_8412,AI,42,2204,98.52,edX,137.1,3.75,302168.4,0.06,Medium,High
8413,Course_8413,Data Science,19,1240,62.43,LinkedIn Learning,142.0,4.29,176080.0,0.11,Short,Moderate
8414,Course_8414,Business,77,3639,77.33,LinkedIn Learning,77.1,3.78,280566.9,0.02,Long,High
8415,Course_8415,Programming,20,1814,75.41,Coursera,190.18,4.2,344986.52,0.1,Medium,High
8416,Course_8416,Design,57,662,94.63,LinkedIn Learning,80.2,3.19,53092.4,0.12,Long,High
8417,Course_8417,Marketing,23,2709,51.56,LinkedIn Learning,158.73,3.44,429999.57,0.06,Medium,Moderate
8418,Course_8418,Programming,40,1749,97.42,edX,54.61,4.45,95512.89,0.03,Medium,High
8419,Course_8419,Programming,81,2571,77.57,Coursera,174.11,3.64,447636.81,0.07,Long,High
8420,Course_8420,Programming,53,2064,58.22,Coursera,37.7,3.49,77812.8,0.02,Long,Moderate
8421,Course_8421,AI,98,2994,84.35,LinkedIn Learning,67.82,3.17,203053.08,0.02,Long,High
8422,Course_8422,Programming,38,2144,66.21,LinkedIn Learning,96.16,3.57,206167.04,0.04,Medium,Moderate
8423,Course_8423,Finance,64,4606,87.57,Coursera,130.6,4.13,601543.6,0.03,Long,High
8424,Course_8424,Programming,85,350,92.41,edX,15.18,3.3,5313.0,0.04,Long,High
8425,Course_8425,Technology,17,2191,95.81,Udemy,71.62,3.11,156919.42,0.03,Short,High
8426,Course_8426,Office Tools,17,4948,83.72,edX,89.05,3.44,440619.4,0.02,Short,High
8427,Course_8427,Design,98,2250,59.83,LinkedIn Learning,130.27,3.64,293107.5,0.06,Long,Moderate
8428,Course_8428,Marketing,36,1908,88.13,Udemy,134.12,4.32,255900.96,0.07,Medium,High
8429,Course_8429,Programming,75,1923,72.36,LinkedIn Learning,12.26,4.38,23575.98,0.01,Long,High
8430,Course_8430,Marketing,90,2029,86.4,Coursera,105.65,4.34,214363.85,0.05,Long,High
8431,Course_8431,Office Tools,34,3063,76.2,Udemy,171.59,4.61,525580.17,0.06,Medium,High
8432,Course_8432,Finance,74,3992,94.71,Udemy,190.67,3.44,761154.64,0.05,Long,High
8433,Course_8433,Office Tools,16,4829,97.16,edX,124.18,4.84,599665.22,0.03,Short,High
8434,Course_8434,Data Science,64,3230,84.59,LinkedIn Learning,24.47,4.96,79038.1,0.01,Long,High
8435,Course_8435,AI,93,3014,89.16,LinkedIn Learning,148.14,3.44,446493.96,0.05,Long,High
8436,Course_8436,Marketing,51,1014,52.66,LinkedIn Learning,50.9,4.63,51612.6,0.05,Long,Moderate
8437,Course_8437,AI,40,4635,91.5,Coursera,20.12,4.84,93256.2,0.0,Medium,High
8438,Course_8438,Design,74,2353,61.07,Udemy,175.72,4.58,413469.16,0.07,Long,Moderate
8439,Course_8439,Design,96,2042,59.43,Udemy,39.46,3.79,80577.32,0.02,Long,Moderate
8440,Course_8440,Data Science,94,2190,67.46,Udemy,197.95,3.71,433510.5,0.09,Long,Moderate
8441,Course_8441,Business,14,1717,99.41,LinkedIn Learning,108.18,3.49,185745.06,0.06,Short,High
8442,Course_8442,Business,43,3545,65.32,LinkedIn Learning,100.25,4.12,355386.25,0.03,Medium,Moderate
8443,Course_8443,Technology,10,4599,53.15,Coursera,128.21,3.56,589637.79,0.03,Short,Moderate
8444,Course_8444,Marketing,47,3276,76.32,LinkedIn Learning,144.0,4.59,471744.0,0.04,Medium,High
8445,Course_8445,Programming,38,1780,69.95,Udemy,170.7,3.0,303846.0,0.1,Medium,Moderate
8446,Course_8446,Programming,14,2872,56.94,Udemy,199.94,3.9,574227.68,0.07,Short,Moderate
8447,Course_8447,Technology,37,575,67.84,edX,193.26,4.54,111124.5,0.34,Medium,Moderate
8448,Course_8448,Marketing,72,1843,95.27,edX,34.03,4.23,62717.29,0.02,Long,High
8449,Course_8449,Design,57,734,98.4,Udemy,24.84,3.56,18232.56,0.03,Long,High
8450,Course_8450,Programming,12,1222,84.63,LinkedIn Learning,146.59,3.97,179132.98,0.12,Short,High
8451,Course_8451,Marketing,61,3173,60.78,edX,111.55,3.02,353948.15,0.04,Long,Moderate
8452,Course_8452,Finance,73,2104,76.55,Coursera,109.07,4.76,229483.28,0.05,Long,High
8453,Course_8453,Programming,11,699,80.97,Udemy,114.96,4.68,80357.04,0.16,Short,High
8454,Course_8454,Office Tools,69,4269,70.41,edX,31.77,3.98,135626.13,0.01,Long,High
8455,Course_8455,Design,73,1350,95.11,edX,90.14,3.99,121689.0,0.07,Long,High
8456,Course_8456,Programming,74,4337,91.72,edX,108.53,4.02,470694.61,0.03,Long,High
8457,Course_8457,Technology,67,2443,95.25,edX,192.06,3.97,469202.58,0.08,Long,High
8458,Course_8458,AI,16,3666,87.2,LinkedIn Learning,168.58,4.8,618014.28,0.05,Short,High
8459,Course_8459,AI,85,4045,98.44,Coursera,14.2,4.62,57439.0,0.0,Long,High
8460,Course_8460,Office Tools,48,2244,67.49,edX,97.29,4.03,218318.76,0.04,Medium,Moderate
8461,Course_8461,Data Science,18,672,67.47,LinkedIn Learning,49.48,4.07,33250.56,0.07,Short,Moderate
8462,Course_8462,Technology,10,3026,83.8,Coursera,64.69,4.91,195751.94,0.02,Short,High
8463,Course_8463,Technology,25,3714,73.11,Coursera,196.21,3.7,728723.94,0.05,Medium,High
8464,Course_8464,Data Science,70,2167,97.91,Udemy,128.43,4.24,278307.81,0.06,Long,High
8465,Course_8465,Marketing,12,581,79.25,edX,106.33,4.44,61777.73,0.18,Short,High
8466,Course_8466,Design,30,1163,71.33,Coursera,126.93,4.98,147619.59,0.11,Medium,High
8467,Course_8467,Marketing,60,2389,58.71,Udemy,38.87,3.57,92860.43,0.02,Long,Moderate
8468,Course_8468,Finance,76,2926,59.65,Udemy,45.15,4.74,132108.9,0.02,Long,Moderate
8469,Course_8469,AI,32,4311,65.08,Udemy,118.38,4.08,510336.18,0.03,Medium,Moderate
8470,Course_8470,Business,79,1704,70.57,Coursera,30.23,3.47,51511.92,0.02,Long,High
8471,Course_8471,Office Tools,11,4696,83.85,edX,44.94,3.59,211038.24,0.01,Short,High
8472,Course_8472,Office Tools,70,4162,94.84,edX,53.45,4.33,222458.9,0.01,Long,High
8473,Course_8473,Marketing,60,878,65.82,LinkedIn Learning,160.9,3.68,141270.2,0.18,Long,Moderate
8474,Course_8474,Data Science,11,3002,81.88,edX,139.49,4.99,418748.98,0.05,Short,High
8475,Course_8475,Office Tools,42,3084,59.51,Udemy,117.91,4.15,363634.44,0.04,Medium,Moderate
8476,Course_8476,Finance,50,350,66.0,LinkedIn Learning,97.88,3.0,34258.0,0.28,Medium,Moderate
8477,Course_8477,Data Science,78,4118,71.4,edX,24.92,4.56,102620.56,0.01,Long,High
8478,Course_8478,Technology,70,4914,91.78,Udemy,86.31,3.04,424127.34,0.02,Long,High
8479,Course_8479,Marketing,57,1633,62.04,LinkedIn Learning,196.56,3.47,320982.48,0.12,Long,Moderate
8480,Course_8480,Finance,80,3130,52.35,Udemy,35.55,3.73,111271.5,0.01,Long,Moderate
8481,Course_8481,Programming,67,4560,50.09,LinkedIn Learning,94.15,4.23,429324.0,0.02,Long,Moderate
8482,Course_8482,Office Tools,68,4015,66.74,Coursera,24.78,3.77,99491.7,0.01,Long,Moderate
8483,Course_8483,AI,36,4702,62.06,Udemy,106.39,3.48,500245.78,0.02,Medium,Moderate
8484,Course_8484,Programming,69,710,73.25,LinkedIn Learning,52.14,3.76,37019.4,0.07,Long,High
8485,Course_8485,Office Tools,26,4274,79.49,Udemy,10.52,3.93,44962.48,0.0,Medium,High
8486,Course_8486,Business,99,3188,94.56,LinkedIn Learning,193.66,4.2,617388.08,0.06,Long,High
8487,Course_8487,Data Science,15,1828,83.5,Coursera,172.09,3.79,314580.52,0.09,Short,High
8488,Course_8488,Programming,70,2070,85.0,Coursera,91.22,4.74,188825.4,0.04,Long,High
8489,Course_8489,AI,59,605,61.39,LinkedIn Learning,137.99,4.41,83483.95,0.23,Long,Moderate
8490,Course_8490,AI,59,4199,80.82,LinkedIn Learning,156.6,3.86,657563.4,0.04,Long,High
8491,Course_8491,Data Science,54,907,69.41,Udemy,54.83,3.87,49730.81,0.06,Long,Moderate
8492,Course_8492,AI,69,4530,82.74,Udemy,122.55,3.61,555151.5,0.03,Long,High
8493,Course_8493,Business,20,2027,87.76,Udemy,199.96,4.8,405318.92,0.1,Medium,High
8494,Course_8494,Programming,22,1405,67.37,Coursera,133.35,3.24,187356.75,0.09,Medium,Moderate
8495,Course_8495,Business,66,3411,76.69,edX,128.56,3.42,438518.16,0.04,Long,High
8496,Course_8496,Business,82,2516,93.64,Coursera,140.23,4.67,352818.68,0.06,Long,High
8497,Course_8497,Programming,100,1895,85.82,LinkedIn Learning,29.69,3.07,56262.55,0.02,Long,High
8498,Course_8498,Office Tools,65,646,74.59,Udemy,116.07,4.65,74981.22,0.18,Long,High
8499,Course_8499,Finance,53,3566,93.45,edX,132.44,3.12,472281.04,0.04,Long,High
8500,Course_8500,Finance,26,3560,50.99,Udemy,101.27,3.94,360521.2,0.03,Medium,Moderate
8501,Course_8501,AI,15,399,52.79,LinkedIn Learning,55.68,4.57,22216.32,0.14,Short,Moderate
8502,Course_8502,Technology,66,4867,69.89,LinkedIn Learning,158.33,3.96,770592.11,0.03,Long,Moderate
8503,Course_8503,Technology,12,2709,57.21,LinkedIn Learning,77.5,4.35,209947.5,0.03,Short,Moderate
8504,Course_8504,AI,93,4920,88.88,LinkedIn Learning,78.89,3.24,388138.8,0.02,Long,High
8505,Course_8505,Data Science,64,304,59.52,edX,118.88,4.16,36139.52,0.39,Long,Moderate
8506,Course_8506,Office Tools,58,1934,72.33,Coursera,179.06,4.71,346302.04,0.09,Long,High
8507,Course_8507,Technology,28,3839,50.05,LinkedIn Learning,180.43,3.16,692670.77,0.05,Medium,Moderate
8508,Course_8508,Finance,27,3254,83.23,edX,36.6,3.7,119096.4,0.01,Medium,High
8509,Course_8509,Office Tools,68,1869,62.47,LinkedIn Learning,53.34,3.29,99692.46,0.03,Long,Moderate
8510,Course_8510,Marketing,24,1166,90.76,Coursera,76.09,4.54,88720.94,0.07,Medium,High
8511,Course_8511,Finance,54,3026,79.8,Coursera,66.25,3.27,200472.5,0.02,Long,High
8512,Course_8512,Office Tools,48,3384,88.53,Udemy,194.18,3.02,657105.12,0.06,Medium,High
8513,Course_8513,Office Tools,42,2696,64.75,Udemy,118.27,4.98,318855.92,0.04,Medium,Moderate
8514,Course_8514,AI,58,766,54.84,edX,104.64,4.63,80154.24,0.14,Long,Moderate
8515,Course_8515,Data Science,87,3724,57.28,LinkedIn Learning,133.11,4.34,495701.64,0.04,Long,Moderate
8516,Course_8516,Technology,14,2865,61.99,LinkedIn Learning,198.23,3.44,567928.95,0.07,Short,Moderate
8517,Course_8517,Data Science,63,3974,94.47,Udemy,113.19,3.99,449817.06,0.03,Long,High
8518,Course_8518,Design,53,644,97.57,Udemy,66.91,3.35,43090.04,0.1,Long,High
8519,Course_8519,Marketing,40,397,52.61,LinkedIn Learning,15.39,3.28,6109.83,0.04,Medium,Moderate
8520,Course_8520,Office Tools,38,3078,61.77,Udemy,113.16,4.02,348306.48,0.04,Medium,Moderate
8521,Course_8521,Design,58,2375,62.87,edX,55.74,4.26,132382.5,0.02,Long,Moderate
8522,Course_8522,Technology,97,1706,97.19,edX,90.72,3.63,154768.32,0.05,Long,High
8523,Course_8523,Technology,48,3061,97.35,edX,60.71,3.74,185833.31,0.02,Medium,High
8524,Course_8524,Technology,76,4944,97.7,Udemy,71.82,4.33,355078.08,0.01,Long,High
8525,Course_8525,Design,44,4646,73.44,edX,195.07,3.18,906295.22,0.04,Medium,High
8526,Course_8526,AI,20,3084,60.35,Udemy,81.19,4.07,250389.96,0.03,Medium,Moderate
8527,Course_8527,Business,62,2722,83.38,Coursera,188.48,4.18,513042.56,0.07,Long,High
8528,Course_8528,Business,41,4888,82.01,LinkedIn Learning,120.18,3.37,587439.84,0.02,Medium,High
8529,Course_8529,Data Science,17,1217,87.13,Udemy,123.25,4.42,149995.25,0.1,Short,High
8530,Course_8530,Marketing,46,2077,56.4,LinkedIn Learning,78.36,3.53,162753.72,0.04,Medium,Moderate
8531,Course_8531,Finance,62,3836,61.49,LinkedIn Learning,79.6,3.49,305345.6,0.02,Long,Moderate
8532,Course_8532,Programming,30,510,99.94,LinkedIn Learning,137.07,3.43,69905.7,0.27,Medium,High
8533,Course_8533,AI,13,2292,75.43,Coursera,122.43,4.9,280609.56,0.05,Short,High
8534,Course_8534,Data Science,96,2250,74.06,edX,28.32,3.1,63720.0,0.01,Long,High
8535,Course_8535,Design,97,4738,86.06,Udemy,101.23,4.56,479627.74,0.02,Long,High
8536,Course_8536,Data Science,45,554,52.14,Coursera,167.54,4.01,92817.16,0.3,Medium,Moderate
8537,Course_8537,Office Tools,85,415,84.99,Udemy,157.33,4.95,65291.95,0.38,Long,High
8538,Course_8538,Marketing,42,3473,67.38,Udemy,19.12,4.88,66403.76,0.01,Medium,Moderate
8539,Course_8539,Technology,19,3697,95.68,Udemy,117.38,3.43,433953.86,0.03,Short,High
8540,Course_8540,Programming,29,3067,81.39,LinkedIn Learning,188.92,4.25,579417.64,0.06,Medium,High
8541,Course_8541,Technology,15,4427,53.48,Udemy,159.15,3.65,704557.05,0.04,Short,Moderate
8542,Course_8542,Technology,91,618,95.66,Coursera,123.39,4.28,76255.02,0.2,Long,High
8543,Course_8543,AI,69,863,77.99,LinkedIn Learning,128.52,3.71,110912.76,0.15,Long,High
8544,Course_8544,AI,10,3808,55.87,edX,127.05,3.14,483806.4,0.03,Short,Moderate
8545,Course_8545,Business,73,1833,89.28,Udemy,140.0,4.59,256620.0,0.08,Long,High
8546,Course_8546,Marketing,62,2972,98.4,edX,35.51,4.67,105535.72,0.01,Long,High
8547,Course_8547,Marketing,17,2364,69.18,Udemy,181.42,3.39,428876.88,0.08,Short,Moderate
8548,Course_8548,Office Tools,42,3782,88.28,Coursera,93.13,3.71,352217.66,0.02,Medium,High
8549,Course_8549,AI,66,4808,72.87,LinkedIn Learning,180.92,4.56,869863.36,0.04,Long,High
8550,Course_8550,AI,51,4245,51.33,edX,143.53,4.5,609284.85,0.03,Long,Moderate
8551,Course_8551,Data Science,84,4361,67.39,Coursera,185.74,4.46,810012.14,0.04,Long,Moderate
8552,Course_8552,Programming,37,3659,77.54,Udemy,184.45,4.72,674902.55,0.05,Medium,High
8553,Course_8553,Data Science,62,2638,66.48,edX,173.89,4.26,458721.82,0.07,Long,Moderate
8554,Course_8554,Data Science,37,4173,98.96,LinkedIn Learning,73.01,3.93,304670.73,0.02,Medium,High
8555,Course_8555,AI,30,1269,86.66,LinkedIn Learning,179.86,3.01,228242.34,0.14,Medium,High
8556,Course_8556,Business,19,3034,58.48,edX,93.44,3.53,283496.96,0.03,Short,Moderate
8557,Course_8557,Design,27,3205,81.57,Udemy,148.14,3.88,474788.7,0.05,Medium,High
8558,Course_8558,Marketing,82,4636,81.84,edX,54.12,4.2,250900.32,0.01,Long,High
8559,Course_8559,AI,45,3692,58.31,edX,92.46,3.56,341362.32,0.03,Medium,Moderate
8560,Course_8560,Design,80,2093,79.38,Udemy,124.83,3.03,261269.19,0.06,Long,High
8561,Course_8561,Finance,76,1189,84.31,LinkedIn Learning,12.94,3.35,15385.66,0.01,Long,High
8562,Course_8562,Marketing,25,1302,91.92,LinkedIn Learning,130.12,4.0,169416.24,0.1,Medium,High
8563,Course_8563,Programming,50,3753,67.43,Udemy,12.01,3.51,45073.53,0.0,Medium,Moderate
8564,Course_8564,Marketing,20,264,68.9,edX,85.45,3.78,22558.8,0.32,Medium,Moderate
8565,Course_8565,Office Tools,60,1665,87.2,LinkedIn Learning,66.19,3.38,110206.35,0.04,Long,High
8566,Course_8566,Technology,26,3417,85.95,Udemy,142.27,4.21,486136.59,0.04,Medium,High
8567,Course_8567,Design,92,163,88.08,Coursera,17.85,4.59,2909.55,0.11,Long,High
8568,Course_8568,AI,95,2230,55.81,edX,199.04,4.62,443859.2,0.09,Long,Moderate
8569,Course_8569,Data Science,43,2140,50.02,Udemy,170.06,3.25,363928.4,0.08,Medium,Moderate
8570,Course_8570,Technology,17,436,65.73,Udemy,57.47,3.4,25056.92,0.13,Short,Moderate
8571,Course_8571,Data Science,77,1497,87.33,LinkedIn Learning,134.28,3.04,201017.16,0.09,Long,High
8572,Course_8572,AI,48,3611,77.13,edX,184.81,4.08,667348.91,0.05,Medium,High
8573,Course_8573,Programming,65,3531,76.76,edX,58.86,3.99,207834.66,0.02,Long,High
8574,Course_8574,Marketing,57,2448,54.92,edX,95.34,3.78,233392.32,0.04,Long,Moderate
8575,Course_8575,Marketing,35,3905,69.6,edX,52.97,4.68,206847.85,0.01,Medium,Moderate
8576,Course_8576,AI,59,4530,79.11,Udemy,142.01,3.19,643305.3,0.03,Long,High
8577,Course_8577,Programming,25,2352,59.93,LinkedIn Learning,53.07,3.38,124820.64,0.02,Medium,Moderate
8578,Course_8578,Design,87,1067,65.8,Udemy,123.73,4.67,132019.91,0.12,Long,Moderate
8579,Course_8579,Business,78,3565,85.25,edX,61.66,3.02,219817.9,0.02,Long,High
8580,Course_8580,Office Tools,62,2927,86.88,Coursera,72.47,3.7,212119.69,0.02,Long,High
8581,Course_8581,AI,32,4102,56.61,Coursera,70.74,4.15,290175.48,0.02,Medium,Moderate
8582,Course_8582,AI,83,4972,64.9,Udemy,197.42,4.25,981572.24,0.04,Long,Moderate
8583,Course_8583,Technology,34,4110,56.72,edX,152.64,3.98,627350.4,0.04,Medium,Moderate
8584,Course_8584,AI,94,3726,74.84,edX,145.96,3.89,543846.96,0.04,Long,High
8585,Course_8585,Programming,57,4864,52.6,LinkedIn Learning,158.83,3.33,772549.12,0.03,Long,Moderate
8586,Course_8586,Programming,77,4144,91.3,Udemy,112.5,4.01,466200.0,0.03,Long,High
8587,Course_8587,Design,82,477,72.54,Coursera,180.1,4.09,85907.7,0.38,Long,High
8588,Course_8588,AI,29,3707,56.36,Udemy,163.06,4.18,604463.42,0.04,Medium,Moderate
8589,Course_8589,AI,41,1273,83.04,Udemy,59.61,3.6,75883.53,0.05,Medium,High
8590,Course_8590,Finance,62,4701,55.47,Udemy,154.02,4.76,724048.02,0.03,Long,Moderate
8591,Course_8591,Programming,40,801,96.48,edX,53.24,4.12,42645.24,0.07,Medium,High
8592,Course_8592,Technology,72,2476,76.53,LinkedIn Learning,127.05,3.37,314575.8,0.05,Long,High
8593,Course_8593,Programming,100,4536,63.43,LinkedIn Learning,113.35,3.47,514155.6,0.02,Long,Moderate
8594,Course_8594,Design,32,2934,98.15,LinkedIn Learning,161.19,4.76,472931.46,0.05,Medium,High
8595,Course_8595,Technology,33,4720,98.37,LinkedIn Learning,71.44,3.08,337196.8,0.02,Medium,High
8596,Course_8596,Business,74,3729,79.63,LinkedIn Learning,60.64,3.08,226126.56,0.02,Long,High
8597,Course_8597,Technology,55,4642,71.53,Udemy,57.95,4.82,269003.9,0.01,Long,High
8598,Course_8598,Office Tools,97,3839,90.68,Coursera,146.67,4.78,563066.13,0.04,Long,High
8599,Course_8599,Data Science,17,4039,61.65,Coursera,25.16,3.54,101621.24,0.01,Short,Moderate
8600,Course_8600,Business,57,354,63.34,LinkedIn Learning,81.6,4.6,28886.4,0.23,Long,Moderate
8601,Course_8601,AI,46,3445,60.89,edX,10.58,4.05,36448.1,0.0,Medium,Moderate
8602,Course_8602,AI,100,2657,85.67,LinkedIn Learning,103.99,4.6,276301.43,0.04,Long,High
8603,Course_8603,Marketing,17,2482,72.7,Coursera,159.96,4.86,397020.72,0.06,Short,High
8604,Course_8604,AI,67,4011,87.57,LinkedIn Learning,128.01,3.42,513448.11,0.03,Long,High
8605,Course_8605,Data Science,24,4304,55.6,Udemy,197.28,3.86,849093.12,0.05,Medium,Moderate
8606,Course_8606,Office Tools,85,2791,93.78,LinkedIn Learning,131.35,3.24,366597.85,0.05,Long,High
8607,Course_8607,Finance,71,3595,91.44,Coursera,71.45,4.15,256862.75,0.02,Long,High
8608,Course_8608,Marketing,48,2514,89.65,Coursera,57.31,4.81,144077.34,0.02,Medium,High
8609,Course_8609,Programming,47,4783,77.59,LinkedIn Learning,50.54,3.54,241732.82,0.01,Medium,High
8610,Course_8610,Marketing,17,4481,82.92,Udemy,158.89,3.95,711986.09,0.04,Short,High
8611,Course_8611,Marketing,61,2119,74.64,LinkedIn Learning,40.66,3.38,86158.54,0.02,Long,High
8612,Course_8612,Technology,50,498,62.37,Coursera,135.81,3.75,67633.38,0.27,Medium,Moderate
8613,Course_8613,Business,25,1696,76.01,LinkedIn Learning,199.62,3.02,338555.52,0.12,Medium,High
8614,Course_8614,Business,69,1614,51.73,Udemy,177.91,3.09,287146.74,0.11,Long,Moderate
8615,Course_8615,Technology,17,1290,81.21,edX,95.81,3.2,123594.9,0.07,Short,High
8616,Course_8616,AI,27,970,99.09,edX,174.13,4.52,168906.1,0.18,Medium,High
8617,Course_8617,Technology,85,3135,93.06,Coursera,27.61,3.89,86557.35,0.01,Long,High
8618,Course_8618,Data Science,71,161,51.66,Udemy,168.73,3.37,27165.53,1.05,Long,Moderate
8619,Course_8619,Finance,74,3505,71.48,LinkedIn Learning,124.54,4.27,436512.7,0.04,Long,High
8620,Course_8620,Marketing,23,4997,87.82,Coursera,139.85,4.21,698830.45,0.03,Medium,High
8621,Course_8621,Business,33,4689,83.77,Udemy,170.32,3.87,798630.48,0.04,Medium,High
8622,Course_8622,Office Tools,53,2034,62.89,Coursera,154.02,3.67,313276.68,0.08,Long,Moderate
8623,Course_8623,Design,98,3552,79.52,LinkedIn Learning,48.5,4.17,172272.0,0.01,Long,High
8624,Course_8624,Marketing,51,4475,66.34,edX,180.98,4.32,809885.5,0.04,Long,Moderate
8625,Course_8625,Data Science,48,853,51.51,LinkedIn Learning,176.92,4.42,150912.76,0.21,Medium,Moderate
8626,Course_8626,Design,31,2797,79.74,Udemy,133.31,3.33,372868.07,0.05,Medium,High
8627,Course_8627,Design,41,3978,75.57,Coursera,197.78,4.92,786768.84,0.05,Medium,High
8628,Course_8628,Programming,89,3430,92.26,LinkedIn Learning,41.41,3.41,142036.3,0.01,Long,High
8629,Course_8629,Finance,67,1249,69.78,Coursera,20.72,3.81,25879.28,0.02,Long,Moderate
8630,Course_8630,Finance,13,2019,90.52,Coursera,77.56,3.02,156593.64,0.04,Short,High
